id,name,type,center,title,specializationTags,source,location
expert_768,王静,诊治医生,徐州市贾汪区人民医院康复科,康复治疗师,"[""小儿脑瘫"", ""高危儿早期干预"", ""脊髓损伤"", ""小儿发育迟缓"", ""小儿颅脑外伤"", ""周围神经损伤"", ""疾病评估"", ""康复治疗""]",自闭症家园网,贾汪区
expert_769,赵波,诊治医生,徐州市贾汪区人民医院康复科,贾汪区儿童康复中心治疗组组长 | 康复治疗师,"[""神经系统疾病康复治疗"", ""高危儿早期筛查"", ""小儿脑瘫"", ""孤独症"", ""发育迟缓"", ""智力低下"", ""物理治疗"", ""作业治疗"", ""感觉统合治疗""]",自闭症家园网,贾汪区
expert_770,马媛美,诊治医生,徐州市贾汪区人民医院康复科,贾汪区儿童康复中心主治中医师 | 硕士研究生,"[""脑瘫患儿早期诊断"", ""脑瘫患儿早期康复治疗"", ""脑瘫儿针药结合治疗"", ""小儿生长发育迟缓评估"", ""小儿生长发育迟缓诊治""]",自闭症家园网,贾汪区
expert_771,罗开菊,诊治医生,中南大学湘雅二医院,罗开菊博士 | 中南大学湘雅二医院儿童保健康复专科医师 | 湖南省营养学会妇幼营养专委会秘书 | 湖南省健康服务业协会儿童生长发育管理分会第二届理事会理事 | 湖南省健康服务业协会儿童生长发育管理分会第二届理事会秘书,"[""儿童保健"", ""发育行为性疾病"", ""多动症"", ""孤独症"", ""抽动障碍"", ""语言障碍"", ""发育迟缓"", ""遗尿症"", ""身材矮小症"", ""食物过敏""]",自闭症家园网,湖南长沙市
expert_772,龚潇湘,诊治医生,中南大学湘雅二医院,儿科医学博士 | 主治医师 | 湖南省健康服务业协会儿童生长发育管理分会理事兼秘书 | 发表学术论文多篇 | 其中SCI收录2篇,"[""儿童生长发育监测"", ""注意缺陷多动障碍"", ""抽动障碍"", ""学习困难"", ""语言发育迟缓"", ""遗尿症"", ""矮小症"", ""性早熟"", ""婴幼儿营养喂养"", ""睡眠障碍""]",自闭症家园网,湖南长沙市
expert_773,詹怡,机构管理,成都橙子树儿童关爱中心,成都橙子树儿童关爱中心机构管理 | 全国亲子阅读讲师 | 国际蒙特梭利AMI主教 | 美国高瞻课程PCC资格证,"[""教育转衔安置"", ""融合教育"", ""特需儿童教育"", ""教育机构整合""]",自闭症家园网,四川成都市
expert_774,曾凡林,科研专家,华东师范大学学前教育与特殊教育学院,华东师范大学学前教育特殊教育学院副教授 | 硕士生导师 | 发展与教育心理学博士,["科研与学术研究"],自闭症家园网,上海市
expert_775,谭丽,诊治医生,重庆医科大学附属康复医院,康复治疗师 | 儿童言语治疗师,"[""发育迟缓"", ""自闭症"", ""脑外伤后遗症"", ""吞咽障碍"", ""构音障碍"", ""认知知觉障碍"", ""失语症"", ""康复评定与治疗""]",自闭症家园网,重庆市
expert_776,刘利群,诊治医生 | 科研专家,中南大学湘雅二医院,主任医师 | 教授 | 博士研究生导师 | 中南大学儿科学研究所所长 | 湘雅二医院儿科学教研室副主任,"[""医疗诊治"", ""科研专家""]",自闭症家园网,湖南长沙市
expert_777,罗雪梅,诊治医生,中南大学湘雅二医院,博士 | 主治医师 | 中南大学湘雅二医院主治医师 | 儿童保健康复专科学术带头人,"[""儿科"", ""儿童保健康复"", ""儿童生长发育监测及管理"", ""高危儿管理"", ""儿童发育障碍诊治""]",自闭症家园网,湖南长沙市
expert_778,王雪瑞,诊治医生,重庆医科大学附属康复医院,初级治疗师 | 儿童言语治疗师 | 2018年重庆市第二届主益杯儿童康复技能大赛优秀奖,"[""儿童康复"", ""儿童发育迟缓"", ""孤独症谱系障碍"", ""脑瘫"", ""构音障碍"", ""言语评定"", ""言语治疗"", ""社交行为训练""]",自闭症家园网,重庆市
expert_779,唐亚玲,机构特教,启音言语康复科技（深圳）有限公司,天津师范大学学士 | 东方启音主管治疗师 | 东方启音内部培训师 | STAR及口吃课程的技术指导,"[""言语治疗"", ""临床治疗"", ""治疗评估"", ""STAR认证"", ""SRJ认证"", ""认知课程培训""]",自闭症家园网,广东深圳市
expert_780,宋然,机构特教,启音言语康复科技（深圳）有限公司,东方启音主任治疗师 | 东方启音内部培训师 | 临床技术指导,"[""个案评估"", ""治疗"", ""病例管理"", ""家长及治疗师培训"", ""言语治疗课程研发"", ""临床教学管理""]",自闭症家园网,广东深圳市
expert_781,杨泽仪,机构特教,启音言语康复科技（深圳）有限公司,香港中文大学硕士,"[""言语治疗"", ""临床治疗"", ""评估"", ""STAR"", ""SRJ"", ""认知课程"", ""自闭症儿童干预"", ""个案评估"", ""病例管理"", ""员工培训""]",自闭症家园网,广东深圳市
expert_782,Ng Ting Toi，Nora,机构特教,启音言语康复科技（深圳）有限公司,超过10年的治疗儿童和青少年自闭症多动症和其他发育障碍工作经验,"[""特殊教育"", ""自闭症谱系障碍ASD"", ""注意力缺陷多动症ADHD"", ""阅读障碍"", ""发育迟缓Global Delayed"", ""个性化教育计划IEP"", ""应用行为分析法ABA"", ""行为干预"", ""言语行为"", ""社会技能""]",自闭症家园网,广东深圳市
expert_783,张进夫,机构管理 | 诊治医生 | 科研专家,安阳市人民医院,安阳市人民医院党委书记 | 儿科主任医师 | 在职硕士学位,"[""机构管理"", ""诊治医生"", ""科研专家""]",自闭症家园网,河南安阳市
expert_784,李鑫,诊治医生,广西医科大学第二附属医院康复医学科,副主任医师,"[""多动症"", ""注意力不集中"", ""学习困难"", ""抽动症"", ""情绪睡眠障碍"", ""社交障碍"", ""驼背"", ""脊柱侧弯"", ""高低肩"", ""O型腿""]",自闭症家园网,广西南宁市
expert_785,龙耀斌,诊治医生,广西医科大学第二附属医院康复医学科,广西医科大学第二附属医院康复医学科主任医师,"[""小儿神经系统疾病"", ""心理行为干预"", ""遗传代谢病"", ""脑卒中康复"", ""吞咽障碍康复"", ""心肺康复"", ""软组织疼痛非手术治疗""]",自闭症家园网,广西南宁市
expert_786,孙黎,诊治医生 | 科研专家,北京大学附属第六医院,博士 | 研究员 | 博士生导师,"[""诊治医生"", ""科研专家""]",自闭症家园网,北京海淀区
expert_787,方慧,诊治医生 | 科研专家,南京脑科医院儿童心理研究中心,副主任医师 | 讲师,"[""诊治医生"", ""科研专家""]",自闭症家园网,江苏南京市
expert_788,储康康,诊治医生 | 科研专家,南京脑科医院儿童心理研究中心,副主任医师 | 讲师,"[""临床医学"", ""科研""]",自闭症家园网,江苏南京市
expert_789,张久平,诊治医生 | 科研专家,南京脑科医院儿童心理研究中心,副主任医师 | 讲师,"[""诊治医生"", ""科研专家""]",自闭症家园网,江苏南京市
expert_790,邹冰,诊治医生,南京脑科医院儿童心理研究中心,副主任医师 | 讲师,"[""儿童发育行为障碍"", ""孤独症"", ""注意缺陷多动障碍"", ""抽动障碍"", ""发育性运动障碍"", ""学习困难"", ""儿童少年情绪行为适应性障碍"", ""儿童精神障碍"", ""儿童少年心理治疗"", ""家长心理辅导""]",自闭症家园网,江苏南京市
expert_791,王晨阳,诊治医生,南京脑科医院儿童心理研究中心,副主任医师,"[""儿童青少年发育及精神障碍"", ""学习障碍"", ""抑郁障碍"", ""焦虑障碍"", ""多动障碍"", ""进食障碍"", ""强迫症"", ""孤独症"", ""精神分裂症"", ""心理咨询""]",自闭症家园网,江苏南京市
expert_792,虞琳,诊治医生 | 科研专家,南京脑科医院儿童心理研究中心,主任医师,"[""诊断治疗医生"", ""科研专家""]",自闭症家园网,江苏南京市
expert_793,王玉凤,诊治医生 | 科研专家,北京大学附属第六医院,北京大学第六医院精神卫生研究所教授 | 卫生部精神卫生学重点实验室学术委员会主任 | 北京大学第六医院精神卫生研究所儿童心理卫生中心名誉主任 | 深圳医疗卫生三名工程引进高层次团队注意缺陷多动障碍负责人 | 杭州师大特聘教授,"[""诊治医生"", ""科研专家""]",自闭症家园网,北京海淀区
expert_794,王民洁,诊治医生 | 科研专家,南京脑科医院儿童心理研究中心,主任医师 | 副教授,"[""临床医学"", ""医学研究""]",自闭症家园网,江苏南京市
expert_795,顾伯美,诊治医生,北京大学附属第六医院,副主任医师,"[""儿童青少年常见精神卫生问题"", ""情绪障碍"", ""儿童抽动症"", ""多动症"", ""学习困难"", ""儿童少年精神分裂症"", ""广泛发育障碍"", ""孤独症""]",自闭症家园网,北京海淀区
expert_796,钱秋谨,诊治医生 | 科研专家,北京大学附属第六医院,医学博士 | 主任医师教授博士生导师 | 北京大学第六医院儿童精神病学研究室主任,"[""诊治医生"", ""科研专家""]",自闭症家园网,北京海淀区
expert_797,张歌奕,机构特教 | 行为分析师,大连伴成长教育咨询有限公司,特教老师,"[""教育康复"", ""个别化应用行为分析"", ""个别化教育计划"", ""VBMAPP评估工具"", ""PEAK评估工具"", ""离散式trial训练"", ""强化行为训练"", ""自然环境教学法"", ""儿童问题行为干预"", ""教育咨询""]",自闭症家园网,辽宁大连市
expert_798,陈睿,机构特教 | 行为分析师,大连伴成长教育咨询有限公司,美国里海大学Lehigh University自闭症服务中心临床干预家长培训和员工培训 | 美国教育部 | 教育科学研究所IES基金项目,"[""国际认证行为分析师"", ""应用行为分析"", ""特殊教育"", ""心理学"", ""自闭症研究与服务""]",自闭症家园网,辽宁大连市
expert_799,王琳,机构特教 | 行为分析师,大连伴成长教育咨询有限公司,教学总监,"[""语言行为康复"", ""评估与干预"", ""IEP个性化教育计划"", ""离散式TrialDTT"", ""自然环境训练NET"", ""关系衍生训练"", ""问题行为干预"", ""生活自理能力培养"", ""影子老师支持服务""]",自闭症家园网,辽宁大连市
expert_800,王献娜,诊治医生,北京博爱医院,北京博爱医院儿童康复科副主任医师,"[""自闭症谱系障碍"", ""孤独症儿童康复教育"", ""行为矫正"", ""专业评估"", ""特殊儿童个别化训练方案"", ""特殊儿童家庭康复指导""]",自闭症家园网,北京丰台区
expert_801,张皓,诊治医生,北京博爱医院,中国康复研究中心北京博爱医院神经康复三科主任医师 | 教授 | 博士生导师 | 享受国务院政府特殊津贴专家,"[""国家重点研发计划"", ""国家自然科学基金"", ""首都临床特色应用研究"", ""首发基金"", ""财政部专项基金"", ""脑卒中"", ""脑外伤"", ""神经系统疾病康复""]",自闭症家园网,北京丰台区
expert_802,冯国平,机构创始人 | 科研专家,北京优脑银河诊所,院士 | 优脑银河联合创始人 | 国际著名脑科学家 | 麻省理工学院脑与认知科学系讲席教授 | 浙江大学客座教授,["科研专家"],自闭症家园网,北京海淀区
expert_803,崔广利,机构创始人,启音言语康复科技（深圳）有限公司,在康复医学院妇幼保健院从事心理及言语康复教学临床评估及培训30年经验,"[""言语治疗"", ""吞咽治疗"", ""自闭症诊疗""]",自闭症家园网,广东深圳市
expert_804,阿瑞克博士（Dr. Arick）,机构创始人,启音言语康复科技（深圳）有限公司,波特兰州立大学荣誉教授 | 博士 | 资深教育者 | 研究员 | 培训师,"[""自闭症"", ""ASIEP3"", ""KADI"", ""FACTER Program"", ""STAR课程"", ""长期跟踪研究"", ""自闭症指南"", ""基于学校教育体系""]",自闭症家园网,广东深圳市
expert_805,叶子老师,机构创始人,保定市莲池区叶子教育培训学校有限公司,贝佳感统创始人 | 韵律感统创始人 | 中科院儿童心理学研究生 | 中康医学会作业治疗专委会委员 | 国际感觉统合训练师,"[""父母课堂"", ""早教机构"", ""教师专业发展"", ""家庭治疗"", ""感觉统合训练""]",自闭症家园网,莲池区
expert_806,李国香,机构督导 | 机构特教,青岛市以琳康教展能中心,青岛以琳研发中心总监 | 教学督导,"[""自闭症教学"", ""教师培训工作""]",自闭症家园网,山东青岛市
expert_807,卢亚亚,诊治医生,河南科技大学第一附属医院,硕士研究生 | 副主任医师,"[""婴幼儿喂养"", ""营养性疾病"", ""生长发育障碍"", ""儿童认知评估"", ""语言发育评估"", ""行为评估"", ""儿童发育迟缓"", ""心理行为问题"", ""注意缺陷多动障碍ADHD"", ""抽动症""]",自闭症家园网,河南洛阳市
expert_808,娄丹,诊治医生,河南科技大学第一附属医院,北京人民医院主治医生 | 北京市十佳医生,"[""儿科临床"", ""儿童生长发育障碍""]",自闭症家园网,河南洛阳市
expert_809,董雁,机构创始人,济南博乐特殊儿童关爱中心,特教老师内容,"[""公司管理"", ""机构规划布局""]",自闭症家园网,山东济南市
expert_810,史姗姗,诊治医生,首都医科大学附属北京康复医院,主管治疗师,"[""小儿脑瘫"", ""发育迟缓"", ""脑瘤术后"", ""孤独症谱系障碍"", ""康复评定"", ""康复治疗""]",自闭症家园网,北京石景山区
expert_811,全莉娟,诊治医生,南昌大学第一附属医院康复科,副主任医师,"[""儿童神经系统疾病"", ""神经发育障碍性疾病"", ""肌肉骨骼系统疾病"", ""脑瘫"", ""高危儿"", ""自闭症"", ""注意力缺陷多动障碍"", ""康复评估"", ""早期干预"", ""治疗""]",自闭症家园网,江西南昌市
expert_812,于丽萍,诊治医生,首都医科大学附属北京儿童医院,副主任医师 | 精神病与精神卫生学医学硕士 | 先进个人 | 优秀住院医师,"[""儿童青少年抑郁症"", ""儿童青少年双相障碍"", ""儿童青少年精神分裂症"", ""儿童情绪与行为障碍"", ""注意缺陷多动障碍"", ""抽动障碍"", ""孤独症谱系障碍"", ""学习困难""]",自闭症家园网,北京西城区
