id,name,type,services,address,contact,source
center_2340,霍城县特教学校,公办特殊学校 | 事业单位,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""水定镇朝阳北路(原实验小学)"", ""district"": ""霍城县"", ""city"": ""伊犁哈萨克自治州"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2341,和田地区特教学校,公办特殊学校 | 事业单位,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""特殊教育学校"", ""district"": ""和田"", ""city"": ""和田地区"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2342,喀什市闪闪星康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""乃则尔巴格镇亚比西10村"", ""district"": ""喀什"", ""city"": ""喀什地区"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2343,喀什市母亲之家服务中心,社会公益机构,["公益事业"],"{""street"": ""多来特巴格乡6村村委会"", ""district"": ""喀什"", ""city"": ""喀什地区"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2344,巴楚县特教学校,公办特殊学校 | 事业单位,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""军民路南侧"", ""district"": ""巴楚县"", ""city"": ""喀什地区"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2345,伽师县特教学校,公办特殊学校,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""胜利北路4号"", ""district"": ""伽师县"", ""city"": ""喀什地区"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2346,开普勒教育支援中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""十二桥路2号5层"", ""district"": ""青羊区"", ""city"": ""成都市"", ""province"": ""四川省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2347,库车挚爱康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""萨克萨克街道萨依巴格四号片区便民商业街4号楼2楼"", ""district"": ""库车县"", ""city"": ""阿克苏地区"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2348,库车妇幼保健院,脑瘫智障机构 | 公办康复机构 | 事业单位,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""妇幼保健院"", ""district"": ""库车县"", ""city"": ""阿克苏地区"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2349,阿克苏乐宝佳康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练""]","{""street"": ""乐宝佳智力残疾儿童康复中心"", ""district"": """", ""city"": ""阿克苏地区"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2350,阿克苏启智康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""启智儿童智力残疾康复中心"", ""district"": ""阿克苏"", ""city"": ""阿克苏地区"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2351,库车市特教学校,公办特殊学校 | 事业单位,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""五一南路200号"", ""district"": ""库车县"", ""city"": ""阿克苏地区"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2352,阿克苏启明学校,公办特殊学校 | 事业单位,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""启明学校"", ""district"": ""阿克苏"", ""city"": ""阿克苏地区"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2353,库尔勒市宜家阳光康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""新城街道石化大道118-1-1号"", ""district"": ""库尔勒"", ""city"": ""巴音郭楞蒙古自治州"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2354,库尔勒喜憨儿洗车中心,社会公益机构,"[""公益事业"", ""大龄托养"", ""就业技能""]","{""street"": ""建设街道安源易居门面103号"", ""district"": ""库尔勒"", ""city"": ""巴音郭楞蒙古自治州"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2355,博尔塔拉州明智康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""联通路86号博州残联四楼"", ""district"": ""博乐"", ""city"": ""博尔塔拉蒙古自治州"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2356,博尔塔州特殊教育学校,公办特殊学校 | 事业单位,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""南城区赛里木湖路12号"", ""district"": ""博乐"", ""city"": ""博尔塔拉蒙古自治州"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2357,银川江海洋仁德康养中心,民办康复机构 | 民办托养机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""大龄托养""]","{""street"": ""残疾人托养康复服务中心"", ""district"": ""西夏区"", ""city"": ""银川市"", ""province"": ""宁夏回族自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2358,昌吉州特教学校,公办特殊学校 | 事业单位,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""乌伊东路170号"", ""district"": ""昌吉"", ""city"": ""昌吉回族自治州"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2359,伊吾县阳光康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""残联综合服务中心二楼"", ""district"": ""伊吾县"", ""city"": ""哈密市"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2360,哈密市特殊教育学校,公办特殊学校 | 事业单位,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""八一南路32号"", ""district"": ""哈密"", ""city"": ""哈密市"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2361,吐鲁番特教学校,公办特殊学校,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""吐鲁番示范区南区丝绸路白杨河街"", ""district"": ""高昌区"", ""city"": ""吐鲁番市"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2362,克拉玛依市明智康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""天山路街道昆仑路618号"", ""district"": ""克拉玛依区"", ""city"": ""克拉玛依市"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2363,北京彩虹宝贝,民办康复机构 | 社会公益机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""清华东路35号"", ""district"": ""海淀区"", ""city"": ""北京市"", ""province"": ""北京市""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2364,北京荣程新星,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程"", ""小组课""]","{""street"": ""嘉诚九棵树文化产业园A1-205"", ""district"": ""通州区"", ""city"": ""北京市"", ""province"": ""北京市""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2365,乌市启慧康复中心,民办康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""红庙子街道春和景明小区"", ""district"": ""沙依巴克区"", ""city"": ""乌鲁木齐市"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2366,乌市博爱康复托养中心,民办康复机构 | 家长创办机构 | 民办托养机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""大龄托养""]","{""street"": ""六道湾街道五星北路194号"", ""district"": ""水磨沟区"", ""city"": ""乌鲁木齐市"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2367,乌市米东区培智学校,民办特殊学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""大龄托养"", ""家庭支援""]","{""street"": ""培智学校"", ""district"": ""米东区"", ""city"": ""乌鲁木齐市"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2368,乌鲁木齐智星园康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""智星园特殊儿童教育康复中心"", ""district"": ""米东区"", ""city"": ""乌鲁木齐市"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2369,乌鲁木齐爱心园沙依巴克康复中心,民办康复机构 | 连锁康复机构 | 家长创办机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""沙区仓房沟路28号"", ""district"": ""沙依巴克区"", ""city"": ""乌鲁木齐市"", ""province"": ""新疆维吾尔自治区""}",{"phone": "13629928396"},自闭症家园网（https://www.asd-home.cn/）
center_2370,新疆长安中医脑病医院,脑瘫智障机构 | 民办诊疗医院,"[""感觉统合"", ""言语训练""]","{""street"": ""高新区（新市区）抚顺街北三巷151号；安宁渠路183号"", ""district"": ""天山区"", ""city"": ""乌鲁木齐市"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2371,石河子大学医学院第一附属医院,公办诊疗医院 | 科研学术机构 | 事业单位,"[""学术科研"", ""评估诊断""]","{""street"": ""北二路红山街道办事处32小区"", ""district"": ""石河子"", ""city"": ""新疆生产建设兵团"", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2372,新疆残联,事业单位 | 行业服务机构,["行业服务"],"{""street"": ""残疾人联合会"", ""district"": """", ""city"": """", ""province"": ""新疆维吾尔自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2373,忻州新领航感统训练,民办康复机构 | 感统训练机构 | 公办融合学校,"[""社交训练"", ""沟通理解"", ""感觉统合""]","{""street"": ""新领航儿童感统训练培训学校有限公司"", ""district"": ""忻府区"", ""city"": ""忻州市"", ""province"": ""山西省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2374,西藏阜康医院儿童保健科,民办诊疗医院 | 事业单位,"[""学术科研"", ""评估诊断""]","{""street"": ""林廓北路14号"", ""district"": ""城关区"", ""city"": ""拉萨市"", ""province"": ""西藏自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2375,那曲特教学校,事业单位 | 公办特殊学校,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""那曲镇扎空路"", ""district"": ""那曲县"", ""city"": ""那曲市"", ""province"": ""西藏自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2376,日喀则特教学校,公办特殊学校,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""拉萨北路15号"", ""district"": ""桑珠孜区"", ""city"": ""日喀则市"", ""province"": ""西藏自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2377,林芝市特教学校,公办特殊学校,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""八一镇觉木片区1路"", ""district"": ""巴宜区"", ""city"": ""林芝市"", ""province"": ""西藏自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2378,山南特教学校,公办特殊学校,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""泽当镇安徽大道40号"", ""district"": ""乃东区"", ""city"": ""山南市"", ""province"": ""西藏自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2379,昌都市特教学校,公办特殊学校,"[""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""俄洛镇"", ""district"": ""昌都县"", ""city"": ""昌都市"", ""province"": ""西藏自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
center_2380,拉萨特教学校,语言训练机构 | 公办特殊学校,"[""沟通理解"", ""言语训练"", ""大龄托养"", ""就业技能"", ""家庭支援"", ""特殊教育""]","{""street"": ""学海路以北、书山路以南、梅香路以东1666号"", ""district"": ""城关区"", ""city"": ""拉萨市"", ""province"": ""西藏自治区""}",{},自闭症家园网（https://www.asd-home.cn/）
